TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_EUR,CreditCardFees_EUR,InsuranceFees_EUR,LatePaymentAmount_EUR,MonthlyIncome_EUR
9051,8641,2023-07-02,Transfer,4007.742921038914,Loan,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,46.56,0.0,345,8538.45,High Income Segment,Premium Investment Services,4007.74,0.0,46.56,0.0,8538.45
9052,9930,2023-07-16,Fee,4030.705748822639,Checking Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,838,2489.05,Low Income Segment,Financial Literacy Program Access,4030.71,0.0,0.0,0.0,2489.05
9053,7680,2024-10-17,Fee,5417.204580163546,Mortgage,Student,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,525,7682.48,High Income Segment,Exclusive Platinum Package,5417.2,0.0,0.0,0.0,7682.48
9054,2257,2025-02-19,Transfer,6254.069555142464,Loan,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,84.19,0.0,580,9655.13,High Income Segment,Premium Investment Services,6254.07,0.0,84.19,0.0,9655.13
9055,9250,2024-06-06,Transfer,8006.807235992437,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,9.24,0.0,0.0,672,6522.07,Middle Income Segment,Gold Card with Travel Benefits,8006.81,9.24,0.0,0.0,6522.07
9056,6370,2024-07-20,Loan Payment,916.9556773668686,Savings Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,132.71,577,6850.76,Middle Income Segment,Mid-tier Savings Booster,916.96,0.0,0.0,132.71,6850.76
9057,5858,2024-01-17,Card Payment,3766.1773417164,Savings Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,435,4429.86,Middle Income Segment,Mid-tier Savings Booster,3766.18,0.0,0.0,0.0,4429.86
9058,9581,2024-06-14,Loan Payment,5543.217855297993,Loan,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0.0,19.95,16.32,613,2222.59,Low Income Segment,Financial Literacy Program Access,5543.22,0.0,19.95,16.32,2222.59
9059,9910,2025-03-25,Withdrawal,7291.157864900096,Checking Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,362,8249.26,High Income Segment,Premium Investment Services,7291.16,0.0,0.0,0.0,8249.26
9060,7999,2024-08-02,Card Payment,6797.237682535806,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,47.4,0.0,638,6556.03,Middle Income Segment,Personal Loan Cashback Offer,6797.24,0.0,47.4,0.0,6556.03
9061,1120,2023-12-30,Fee,330.1164976526373,Checking Account,Business,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,435,7496.23,High Income Segment,Premium Investment Services,330.12,0.0,0.0,0.0,7496.23
9062,7908,2024-03-19,Transfer,13563.32747620025,Mortgage,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,410,6644.0,Middle Income Segment,Mid-tier Savings Booster,13563.33,0.0,0.0,0.0,6644.0
9063,3303,2023-08-18,Transfer,9043.477223320138,Credit Card,Business,Seville,37.3891,-5.9845,Branch,EUR,10.14,0.0,0.0,778,2322.55,Low Income Segment,Financial Literacy Program Access,9043.48,10.14,0.0,0.0,2322.55
9064,5861,2023-10-14,Card Payment,2693.024435322038,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,524,1692.89,Low Income Segment,Financial Literacy Program Access,2693.02,0.0,0.0,0.0,1692.89
9065,3911,2023-07-13,Deposit,9514.162664280615,Credit Card,Student,Bilbao,43.263,-2.935,Online,EUR,48.43,0.0,0.0,755,5461.9,Middle Income Segment,Gold Card with Travel Benefits,9514.16,48.43,0.0,0.0,5461.9
9066,9991,2024-07-30,Loan Payment,3480.625955337206,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,75.55,736,5432.21,Middle Income Segment,Mid-tier Savings Booster,3480.63,0.0,0.0,75.55,5432.21
9067,8236,2025-05-18,Card Payment,11354.86600699146,Loan,Gold,Seville,37.3891,-5.9845,ATM,EUR,0.0,35.79,0.0,825,9309.75,High Income Segment,Premium Investment Services,11354.87,0.0,35.79,0.0,9309.75
9068,6565,2024-06-09,Card Payment,4528.437352309594,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,70.81,0.0,719,4363.93,Middle Income Segment,Personal Loan Cashback Offer,4528.44,0.0,70.81,0.0,4363.93
9069,7531,2023-06-13,Deposit,293.7845988719855,Loan,Student,Malaga,36.7213,-4.4214,Online,EUR,0.0,79.96,0.0,707,1519.47,Low Income Segment,Financial Literacy Program Access,293.78,0.0,79.96,0.0,1519.47
9070,2109,2024-03-22,Transfer,9873.837016101375,Loan,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0.0,51.61,0.0,621,7777.97,High Income Segment,Premium Investment Services,9873.84,0.0,51.61,0.0,7777.97
9071,7929,2024-07-21,Fee,13200.20179628682,Mortgage,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,374,8723.26,High Income Segment,Exclusive Platinum Package,13200.2,0.0,0.0,0.0,8723.26
9072,2250,2024-10-03,Fee,2438.310492598305,Mortgage,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,380,6601.99,Middle Income Segment,Mid-tier Savings Booster,2438.31,0.0,0.0,0.0,6601.99
9073,9177,2023-12-31,Deposit,4323.368910191779,Checking Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,826,2732.31,Low Income Segment,Financial Literacy Program Access,4323.37,0.0,0.0,0.0,2732.31
9074,2649,2023-08-03,Loan Payment,8135.362726330202,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,EUR,7.61,0.0,22.12,534,7982.83,High Income Segment,Exclusive Platinum Package,8135.36,7.61,0.0,22.12,7982.83
9075,8351,2025-02-02,Withdrawal,4519.777463078108,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,35.14,0.0,0.0,440,5053.6,Middle Income Segment,Gold Card with Travel Benefits,4519.78,35.14,0.0,0.0,5053.6
9076,6911,2024-10-26,Card Payment,7713.309857686498,Credit Card,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,4.27,0.0,0.0,751,9212.81,High Income Segment,Exclusive Platinum Package,7713.31,4.27,0.0,0.0,9212.81
9077,3956,2023-06-11,Fee,7927.316938118148,Loan,Platinum,Bilbao,43.263,-2.935,Mobile,USD,0.0,59.73,0.0,746,6810.79,Middle Income Segment,Personal Loan Cashback Offer,6833.89,0.0,51.49,0.0,5871.37
9078,6828,2024-09-22,Withdrawal,10742.98331928861,Mortgage,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,304,7968.56,High Income Segment,Exclusive Platinum Package,10742.98,0.0,0.0,0.0,7968.56
9079,5994,2023-06-24,Card Payment,4583.516406818166,Savings Account,Standard,Seville,37.3891,-5.9845,Online,USD,0.0,0.0,0.0,518,6729.7,Middle Income Segment,Mid-tier Savings Booster,3951.31,0.0,0.0,0.0,5801.47
9080,7436,2024-02-14,Loan Payment,2082.052539969931,Savings Account,Student,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,24.04,712,8819.2,High Income Segment,Premium Investment Services,2082.05,0.0,0.0,24.04,8819.2
9081,9676,2023-08-25,Deposit,9575.582510818253,Loan,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,17.2,0.0,365,6739.53,Middle Income Segment,Personal Loan Cashback Offer,9575.58,0.0,17.2,0.0,6739.53
9082,8614,2023-11-17,Loan Payment,3556.34448266297,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,175.68,805,9291.96,High Income Segment,Premium Investment Services,3556.34,0.0,0.0,175.68,9291.96
9083,9994,2024-07-15,Transfer,4299.365881302928,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,USD,29.39,0.0,0.0,609,7186.29,High Income Segment,Exclusive Platinum Package,3706.35,25.34,0.0,0.0,6195.08
9084,2715,2024-04-27,Loan Payment,3734.427932932064,Credit Card,Business,Seville,37.3891,-5.9845,Branch,EUR,18.53,0.0,10.94,563,8083.13,High Income Segment,Exclusive Platinum Package,3734.43,18.53,0.0,10.94,8083.13
9085,9150,2023-07-21,Deposit,6873.642451347927,Checking Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,711,8463.03,High Income Segment,Premium Investment Services,6873.64,0.0,0.0,0.0,8463.03
9086,4483,2023-04-15,Deposit,2552.00615059184,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,48.09,0.0,621,9926.75,High Income Segment,Premium Investment Services,2552.01,0.0,48.09,0.0,9926.75
9087,8675,2023-04-06,Loan Payment,2489.005403912875,Checking Account,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,30.18,434,2237.77,Low Income Segment,Financial Literacy Program Access,2489.01,0.0,0.0,30.18,2237.77
9088,2757,2023-09-14,Card Payment,9531.945048929027,Credit Card,Student,Malaga,36.7213,-4.4214,ATM,EUR,49.44,0.0,0.0,312,2604.34,Low Income Segment,Financial Literacy Program Access,9531.95,49.44,0.0,0.0,2604.34
9089,2809,2025-02-26,Deposit,4143.485867455835,Mortgage,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,518,4998.7,Middle Income Segment,Mid-tier Savings Booster,4143.49,0.0,0.0,0.0,4998.7
9090,6539,2024-03-15,Transfer,10834.6061499552,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,36.91,0.0,712,5980.58,Middle Income Segment,Personal Loan Cashback Offer,10834.61,0.0,36.91,0.0,5980.58
9091,7048,2023-11-10,Withdrawal,2901.257231791223,Checking Account,Student,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,0.0,648,9200.83,High Income Segment,Premium Investment Services,2901.26,0.0,0.0,0.0,9200.83
9092,2151,2023-09-22,Loan Payment,4301.729724643848,Checking Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,175.7,824,5135.43,Middle Income Segment,Mid-tier Savings Booster,4301.73,0.0,0.0,175.7,5135.43
9093,6492,2023-12-25,Deposit,3902.18683232969,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,USD,34.82,0.0,0.0,587,1520.27,Low Income Segment,Financial Literacy Program Access,3363.95,30.02,0.0,0.0,1310.58
9094,7711,2023-10-26,Card Payment,1731.758676210557,Checking Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,725,4641.81,Middle Income Segment,Mid-tier Savings Booster,1731.76,0.0,0.0,0.0,4641.81
9095,7302,2023-10-18,Card Payment,6762.930407965109,Credit Card,Gold,Madrid,40.4168,-3.7038,Branch,USD,20.16,0.0,0.0,678,5143.86,Middle Income Segment,Gold Card with Travel Benefits,5830.11,17.38,0.0,0.0,4434.36
9096,5747,2025-04-29,Card Payment,14402.90754315532,Mortgage,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,740,9693.28,High Income Segment,Exclusive Platinum Package,14402.91,0.0,0.0,0.0,9693.28
9097,9402,2025-04-22,Withdrawal,6962.889470661823,Checking Account,Gold,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,0.0,586,4278.94,Middle Income Segment,Mid-tier Savings Booster,6962.89,0.0,0.0,0.0,4278.94
9098,5681,2025-02-20,Transfer,9637.416695608788,Credit Card,Student,Madrid,40.4168,-3.7038,Mobile,EUR,17.32,0.0,0.0,336,7905.4,High Income Segment,Exclusive Platinum Package,9637.42,17.32,0.0,0.0,7905.4
9099,3507,2024-03-07,Loan Payment,6763.135815048507,Credit Card,Student,Malaga,36.7213,-4.4214,Branch,EUR,32.27,0.0,114.81,438,7196.34,High Income Segment,Exclusive Platinum Package,6763.14,32.27,0.0,114.81,7196.34
9100,3963,2024-05-02,Deposit,528.112371213805,Mortgage,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,372,4335.44,Middle Income Segment,Mid-tier Savings Booster,528.11,0.0,0.0,0.0,4335.44
9101,4428,2025-01-20,Withdrawal,4324.062923710252,Checking Account,Business,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,464,6652.64,Middle Income Segment,Mid-tier Savings Booster,4324.06,0.0,0.0,0.0,6652.64
9102,8494,2023-12-20,Transfer,9281.048957298291,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,641,4548.46,Middle Income Segment,Mid-tier Savings Booster,9281.05,0.0,0.0,0.0,4548.46
9103,4955,2024-09-28,Fee,1803.246575267451,Mortgage,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,705,7666.95,High Income Segment,Exclusive Platinum Package,1803.25,0.0,0.0,0.0,7666.95
9104,4705,2023-11-15,Deposit,12346.04961842308,Mortgage,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,343,8116.19,High Income Segment,Exclusive Platinum Package,12346.05,0.0,0.0,0.0,8116.19
9105,5038,2025-03-06,Card Payment,5695.207496978819,Checking Account,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,476,6636.56,Middle Income Segment,Mid-tier Savings Booster,5695.21,0.0,0.0,0.0,6636.56
9106,1713,2024-07-06,Card Payment,2239.545650763499,Savings Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,697,9068.49,High Income Segment,Premium Investment Services,2239.55,0.0,0.0,0.0,9068.49
9107,8260,2024-05-17,Transfer,2863.012834842477,Credit Card,Business,Seville,37.3891,-5.9845,Branch,EUR,14.63,0.0,0.0,502,3503.82,Middle Income Segment,Gold Card with Travel Benefits,2863.01,14.63,0.0,0.0,3503.82
9108,8011,2024-03-24,Withdrawal,2177.158583378298,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,13.6,0.0,0.0,811,4321.24,Middle Income Segment,Gold Card with Travel Benefits,2177.16,13.6,0.0,0.0,4321.24
9109,9879,2023-04-27,Card Payment,14370.69394010363,Mortgage,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,597,8439.1,High Income Segment,Exclusive Platinum Package,14370.69,0.0,0.0,0.0,8439.1
9110,9521,2024-12-20,Loan Payment,11953.7946166012,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,57.19,806,1535.74,Low Income Segment,Financial Literacy Program Access,11953.79,0.0,0.0,57.19,1535.74
9111,2746,2023-11-12,Withdrawal,3460.174622141655,Savings Account,Business,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,675,5213.4,Middle Income Segment,Mid-tier Savings Booster,3460.17,0.0,0.0,0.0,5213.4
9112,2207,2023-12-19,Card Payment,11776.11743702104,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0.0,23.45,0.0,808,5080.6,Middle Income Segment,Personal Loan Cashback Offer,11776.12,0.0,23.45,0.0,5080.6
9113,1784,2023-07-06,Loan Payment,1998.327264056579,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,41.3,0.0,45.92,750,6216.48,Middle Income Segment,Gold Card with Travel Benefits,1998.33,41.3,0.0,45.92,6216.48
9114,3696,2023-11-11,Transfer,10650.1852612757,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0.0,12.22,0.0,556,4765.51,Middle Income Segment,Personal Loan Cashback Offer,10650.19,0.0,12.22,0.0,4765.51
9115,8073,2024-03-06,Transfer,8699.505512752676,Mortgage,Standard,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,810,3989.06,Middle Income Segment,Mid-tier Savings Booster,8699.51,0.0,0.0,0.0,3989.06
9116,6036,2023-02-08,Withdrawal,9127.077906262912,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,40.8,0.0,0.0,794,7808.37,High Income Segment,Exclusive Platinum Package,9127.08,40.8,0.0,0.0,7808.37
9117,8127,2023-01-23,Withdrawal,6464.933636403796,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,27.4,0.0,0.0,338,3676.21,Middle Income Segment,Gold Card with Travel Benefits,6464.93,27.4,0.0,0.0,3676.21
9118,4718,2023-11-20,Loan Payment,11052.63322614352,Mortgage,Platinum,Malaga,36.7213,-4.4214,Online,USD,0.0,0.0,194.28,301,4720.31,Middle Income Segment,Mid-tier Savings Booster,9528.13,0.0,0.0,167.48,4069.23
9119,6775,2025-03-27,Deposit,2769.293267799893,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,59.74,0.0,639,3586.34,Middle Income Segment,Personal Loan Cashback Offer,2769.29,0.0,59.74,0.0,3586.34
9120,8910,2024-04-11,Withdrawal,4291.743391433188,Loan,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0.0,82.45,0.0,719,6196.44,Middle Income Segment,Personal Loan Cashback Offer,4291.74,0.0,82.45,0.0,6196.44
9121,3693,2023-10-23,Card Payment,2362.788518407003,Checking Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,644,6085.65,Middle Income Segment,Mid-tier Savings Booster,2362.79,0.0,0.0,0.0,6085.65
9122,1625,2023-09-30,Deposit,5415.270516083274,Checking Account,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,486,5138.17,Middle Income Segment,Mid-tier Savings Booster,5415.27,0.0,0.0,0.0,5138.17
9123,4708,2023-09-10,Deposit,2053.894922612939,Savings Account,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,632,7507.22,High Income Segment,Premium Investment Services,2053.89,0.0,0.0,0.0,7507.22
9124,7859,2024-09-16,Deposit,4290.323033810783,Savings Account,Student,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,372,2882.15,Low Income Segment,No-Fee Basic Account,4290.32,0.0,0.0,0.0,2882.15
9125,9953,2023-11-04,Transfer,2649.276280660863,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0.0,37.23,0.0,682,3264.18,Middle Income Segment,Personal Loan Cashback Offer,2649.28,0.0,37.23,0.0,3264.18
9126,8692,2024-07-07,Transfer,11858.42029970301,Mortgage,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,354,7976.88,High Income Segment,Exclusive Platinum Package,11858.42,0.0,0.0,0.0,7976.88
9127,7398,2024-03-17,Deposit,10099.87770003124,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,58.13,0.0,535,9986.81,High Income Segment,Premium Investment Services,10099.88,0.0,58.13,0.0,9986.81
9128,8252,2024-02-18,Deposit,6145.105026264237,Credit Card,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,6.67,0.0,0.0,456,4560.01,Middle Income Segment,Gold Card with Travel Benefits,6145.11,6.67,0.0,0.0,4560.01
9129,2555,2023-10-13,Transfer,1163.151061153274,Checking Account,Student,Barcelona,41.3874,2.1686,Online,USD,0.0,0.0,0.0,300,9995.93,High Income Segment,Premium Investment Services,1002.72,0.0,0.0,0.0,8617.18
9130,9867,2023-03-14,Loan Payment,2552.971616183027,Checking Account,Student,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,190.34,562,8228.96,High Income Segment,Premium Investment Services,2552.97,0.0,0.0,190.34,8228.96
9131,5187,2023-10-25,Card Payment,4946.001109549984,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,57.4,0.0,333,4477.42,Middle Income Segment,Personal Loan Cashback Offer,4946.0,0.0,57.4,0.0,4477.42
9132,8767,2023-05-16,Fee,4557.924492851925,Credit Card,Platinum,Seville,37.3891,-5.9845,Branch,USD,16.37,0.0,0.0,645,4053.73,Middle Income Segment,Gold Card with Travel Benefits,3929.25,14.11,0.0,0.0,3494.59
9133,1036,2024-11-07,Withdrawal,9151.251811927668,Loan,Student,Seville,37.3891,-5.9845,Mobile,EUR,0.0,35.55,0.0,517,2530.07,Low Income Segment,Financial Literacy Program Access,9151.25,0.0,35.55,0.0,2530.07
9134,2787,2023-06-14,Deposit,4209.584028315148,Loan,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,56.68,0.0,509,7675.62,High Income Segment,Premium Investment Services,4209.58,0.0,56.68,0.0,7675.62
9135,7283,2024-12-13,Transfer,238.3950085939783,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,40.68,0.0,438,4703.01,Middle Income Segment,Personal Loan Cashback Offer,238.4,0.0,40.68,0.0,4703.01
9136,9060,2024-04-29,Deposit,8472.680282427602,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,19.3,0.0,0.0,360,3556.01,Middle Income Segment,Gold Card with Travel Benefits,8472.68,19.3,0.0,0.0,3556.01
9137,9065,2024-09-14,Deposit,3375.666158048868,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,383,9380.77,High Income Segment,Premium Investment Services,3375.67,0.0,0.0,0.0,9380.77
9138,4880,2023-06-08,Deposit,4225.658865064574,Mortgage,Student,Zaragoza,41.6488,-0.8891,Mobile,USD,0.0,0.0,0.0,767,1264.77,Low Income Segment,Financial Literacy Program Access,3642.81,0.0,0.0,0.0,1090.32
9139,6932,2024-01-12,Deposit,4087.054466066796,Savings Account,Student,Bilbao,43.263,-2.935,Online,USD,0.0,0.0,0.0,751,7031.2,High Income Segment,Premium Investment Services,3523.32,0.0,0.0,0.0,6061.38
9140,9328,2025-02-23,Loan Payment,8597.430851077672,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,24.69,0.0,171.16,418,1644.95,Low Income Segment,Financial Literacy Program Access,8597.43,24.69,0.0,171.16,1644.95
9141,7333,2023-05-07,Withdrawal,5702.670091778591,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,537,3342.32,Middle Income Segment,Mid-tier Savings Booster,5702.67,0.0,0.0,0.0,3342.32
9142,6759,2025-01-03,Withdrawal,4407.352554194569,Loan,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,6.24,0.0,439,6792.64,Middle Income Segment,Personal Loan Cashback Offer,4407.35,0.0,6.24,0.0,6792.64
9143,7485,2024-04-18,Transfer,3454.588579252746,Mortgage,Standard,Seville,37.3891,-5.9845,Branch,USD,0.0,0.0,0.0,350,2388.5,Low Income Segment,Financial Literacy Program Access,2978.09,0.0,0.0,0.0,2059.05
9144,6067,2023-03-02,Loan Payment,3556.923098006355,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,136.64,814,7625.37,High Income Segment,Premium Investment Services,3556.92,0.0,0.0,136.64,7625.37
9145,1661,2023-11-09,Loan Payment,291.3128731413798,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,178.26,329,8388.04,High Income Segment,Premium Investment Services,291.31,0.0,0.0,178.26,8388.04
9146,8973,2024-05-06,Withdrawal,3830.959480839193,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,EUR,17.7,0.0,0.0,734,7744.22,High Income Segment,Exclusive Platinum Package,3830.96,17.7,0.0,0.0,7744.22
9147,7386,2025-02-18,Transfer,9424.636254595493,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,17.36,0.0,780,9864.71,High Income Segment,Premium Investment Services,9424.64,0.0,17.36,0.0,9864.71
9148,8887,2024-06-25,Loan Payment,7269.64470815951,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,65.72,68.32,443,3282.81,Middle Income Segment,Personal Loan Cashback Offer,7269.64,0.0,65.72,68.32,3282.81
9149,1414,2025-01-07,Transfer,10938.3062251187,Mortgage,Business,Bilbao,43.263,-2.935,Mobile,USD,0.0,0.0,0.0,357,4156.48,Middle Income Segment,Mid-tier Savings Booster,9429.57,0.0,0.0,0.0,3583.17
9150,7850,2023-08-13,Withdrawal,2859.871179505808,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,776,8571.91,High Income Segment,Premium Investment Services,2859.87,0.0,0.0,0.0,8571.91
9151,9534,2023-07-23,Deposit,2351.891542321753,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,45.1,0.0,0.0,349,7289.82,High Income Segment,Exclusive Platinum Package,2351.89,45.1,0.0,0.0,7289.82
9152,3729,2024-05-22,Card Payment,6006.213244644912,Loan,Business,Madrid,40.4168,-3.7038,Branch,EUR,0.0,71.01,0.0,310,6232.53,Middle Income Segment,Personal Loan Cashback Offer,6006.21,0.0,71.01,0.0,6232.53
9153,4897,2023-09-28,Card Payment,3857.214485096821,Savings Account,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,469,6732.72,Middle Income Segment,Mid-tier Savings Booster,3857.21,0.0,0.0,0.0,6732.72
9154,3169,2023-11-25,Card Payment,1153.045701658069,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,438,4226.9,Middle Income Segment,Mid-tier Savings Booster,1153.05,0.0,0.0,0.0,4226.9
9155,2878,2023-09-16,Loan Payment,7509.834506457069,Checking Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,22.83,556,4828.36,Middle Income Segment,Mid-tier Savings Booster,7509.83,0.0,0.0,22.83,4828.36
9156,7454,2023-07-05,Transfer,3034.515447506024,Mortgage,Standard,Madrid,40.4168,-3.7038,Online,USD,0.0,0.0,0.0,787,5572.06,Middle Income Segment,Mid-tier Savings Booster,2615.96,0.0,0.0,0.0,4803.5
